-46.552,13.882
-119.66,-43.608
-13.55,-42.491
-44.108,9.9329
-40.286,-40.491
35.784,-60.903
53.163,9.059
-40.286,-40.491
-38.749,10.302
35.996,-58.31
53.155,-92.287
-42.448,-38.882
-48.176,8.6398
87.159,-56.828
65.442,-58.776
-41.437,8.1575
-77.203,-23.863
110.86,-49.75
-38.2,-48.662
-30.681,-41.34
85.642,-67.195
-54.804,-42.531
36.153,-55.8
545.63,-12.537
739.99,1.9927
33.229,-60.891
51.482,7.6149
535.6,4.4741
7.5327,-42.768
94.124,20.926
-42.123,10.087
41.073,17.05
51.209,4.0689
182.48,-22.276
32.117,-77.057
27.071,18.368
111.08,-21.272
32.349,-70.381
-40.286,-40.491
-35.632,-37.641
-37.215,-39.513
-38.749,10.302
-38.749,10.303
-28.895,-46.986
96.368,2.6732
149.51,25.886
305.87,11.089
288.75,5.3732
680.53,11.581
99.917,7.0289
42.845,-58.098
110.38,9.2542
286.44,14.393
94.294,6.5343
67.324,0.71983
58.71,-46.78
83.191,17.439
58.71,-46.78
560.04,7.4884
228.24,11.756
51.561,-42.096
13.596,-84.955
2.3658,10.311
444.99,-8.2198
391.07,0.53632
40.914,-73.252
695.19,7.3133
404.53,-4.9277
-90.92,-27.378
234.7,-27.735
-45.983,6.0055
386.86,10.2
411.03,0.29631
184.2,2.0684
-37.259,8.3654
37.379,-32.276
416.95,-9.675
-78.614,-33.364
184.22,-29.508
-38.749,10.302
-38.749,10.302
-42.744,6.7114
-34.385,-46.538
146.01,-0.16103
295.76,12.512
89.591,-33.291
345.21,-4.8157
39.633,-33.287
42.073,-32.933
-7.3118,-78.356
449,1.0205
-38.749,10.302
-42.744,6.7114
107.33,14.361
91.632,-61.932
-38.749,10.302
-56.68,10.379
96.994,-1.7682
-35.646,11.147
-40.286,-40.49
-81.446,-43.054
-35.67,-45.984
36.188,-22.173
-38.749,10.301
-38.749,10.302
-38.262,7.0379
-38.749,10.302
295.34,3.982
100.41,-10.333
96.066,-12.72
-38.749,10.302
-37.027,7.5143
-41.132,11.392
-38.749,10.302
-35.646,11.147
-38.916,-42.657
-36.974,-47.154
-38.749,10.302
370.88,9.2309
-38.749,10.302
125.53,-32.802
-32.715,-47.845
-12.365,-36.466
253.33,7.6676
-40.844,8.8591
-38.749,10.302
338.05,1.4571
129.02,4.9465
403.93,7.5989
102.11,-24.065
-101.3,-4.6371
-38.749,10.302
