1.000496714,-0.000138264,0.000647689
1.001522627,0.000663444,-0.000234137
1.001577601,0.00256263,-0.000469474
1.000538934,0.002229373,-0.00046573
1.000235517,0.001677104,-0.001724918
0.999427641,0.003475143,0.000314247
0.999077474,0.003973258,0.001465649
0.999754485,0.006350672,-0.001424748
0.999429836,0.007291644,-0.001150994
1.000343068,0.007477655,-0.000291694
0.99935801,0.010828137,-1.35E-05
0.998893546,0.010695961,-0.001220844
1.000150855,0.008811296,-0.001328186
1.000128782,0.012406974,0.000171368
0.999805396,0.012264936,-0.001478522
0.999189518,0.013002923,0.001057122
1.000240493,0.012598033,0.000324084
0.999498499,0.01458165,0.000611676
1.000900482,0.017087339,-0.000839218
0.999545366,0.017384797,0.000975545
0.999359694,0.017765335,-0.001106335
0.998626146,0.019660966,0.00135624
0.999733021,0.020749403,0.000361636
0.999141785,0.021004681,0.001538037
0.999732147,0.023105327,-0.002619745
1.000570137,0.022525111,-0.000299007
0.999819453,0.021347858,-0.000219672
1.000063456,0.025710665,-0.00051827
0.998875696,0.024628338,0.000915402
0.999989981,0.025497639,0.000513267
0.999734543,0.027893328,-0.000702053
0.999285233,0.027429836,-0.001463515
0.999883639,0.028980239,5.11E-06
0.999326751,0.028201029,-0.000420645
0.999191637,0.029711314,-0.000161286
0.999910611,0.033296945,0.000174578
0.999735514,0.032233455,-0.001918771
0.999422047,0.033265248,0.002463242
0.999225993,0.034403654,-3.47E-05
0.998218663,0.036141992,0.000751933
1.000146556,0.034986815,0.001402794
0.99792105,0.037380065,0.002190456
0.998298936,0.037123885,9.97E-05
0.998751764,0.037036464,6.86E-05
0.998157897,0.039957634,-0.000919424
1.000734292,0.03959767,-0.000322062
0.999961227,0.040046908,0.00022746
1.000417399,0.040567105,0.000184634
0.999331881,0.043853194,-0.001236951
0.997712478,0.04449006,0.000296985
0.999243559,0.045211279,-0.000680025
0.999184647,0.046054579,-0.000714351
1.00077669,0.047131978,-0.001191303
0.999525187,0.046580065,0.000787085
0.999984141,0.047630627,0.000963376
0.999194434,0.050169894,0.001896793
0.998491568,0.049490582,-0.000889514
0.997875645,0.05106366,0.000341152
0.99892184,0.052864348,1.30E-05
1.000051572,0.052668869,0.002720169
0.99917579,0.052972686,-0.001070892
0.998983876,0.054502655,0.000714
0.998925116,0.05554952,-0.000846794
0.996886703,0.05607202,0.000856399
0.998564511,0.056168936,0.000173181
0.998683797,0.057426911,0.000153725
0.998303946,0.058063845,0.000357787
0.998752976,0.061185866,0.001053802
0.996760172,0.060060941,0.000515035
0.998596473,0.062409715,0.003852731
0.998597619,0.063926085,0.000954002
0.998621357,0.063371052,0.000758969
0.997139574,0.064345252,-0.000485364
0.997935902,0.067792427,-0.001867265
0.998481114,0.064760698,-0.000471932
0.998823826,0.067333286,-0.001077745
0.996958789,0.068844141,-0.000730367
0.997828965,0.069105598,-0.0006516
0.99969406,0.070589372,-0.002025143
0.997673377,0.070189037,0.000852433
0.996630405,0.0716314,0.000504987
0.998223879,0.071441096,-0.000334501
0.996817574,0.07288326,0.001765454
0.997631093,0.073170844,0.000917862
0.999281056,0.076359271,-0.00151937
0.996606651,0.077488734,-0.000707669
0.997465887,0.077891413,-0.00092693
0.99689292,0.074770405,-0.001024388
0.996629453,0.07765872,0.001632411
0.995380652,0.079361226,0.000130741
0.998180035,0.079260111,0.001163164
0.996676161,0.080609103,0.000462103
0.996791351,0.081884967,6.98E-05
0.996132537,0.083493207,0.000662131
0.998028625,0.083036313,0.002133033
0.994414475,0.085016714,0.000588317
0.996570706,0.085440102,-0.000208122
0.995719062,0.086367669,0.000849602
0.996490625,0.087158287,0.0008996
0.996361652,0.089558151,0.000629629
0.995145299,0.089079128,0.000747294
0.996503803,0.090512356,0.000117327
0.997089434,0.090835561,0.000547097
0.99552711,0.092103253,0.001098777
0.996471451,0.094028171,0.001305479
0.995582968,0.094790266,-0.000310267
0.995801258,0.094871747,9.70E-05
0.995986575,0.095077169,0.002092387
0.994298924,0.095574623,0.001158111
0.996009325,0.098306276,0.000628346
0.995117336,0.097678168,7.58E-05
0.994363539,0.100443728,-0.000147057
0.99412552,0.100040329,0.000412931
0.994296807,0.10043252,0.000243687
0.995014211,0.101640741,-0.000471038
0.994909207,0.101592461,-0.001407464
0.993865823,0.103719877,0.000310908
0.995965932,0.105683678,-0.000159939
0.994377068,0.1047161,-1.85E-05
0.994012132,0.106933873,-0.000827231
0.994724042,0.109036332,-0.00010876
0.994509512,0.10908609,-0.00040122
0.994234196,0.109300804,9.77E-05
0.993138597,0.110204899,0.000497998
0.995263452,0.112031748,0.002153182
0.992944862,0.112836797,0.000183342
0.995801113,0.112048087,-0.000839722
0.992910218,0.111624307,-0.000525755
0.992647978,0.114790323,0.000341756
0.99517998,0.116481987,-0.000576904
0.992301294,0.116915023,-0.001320233
0.994926266,0.118493991,-0.000469176
0.991275971,0.119559775,-0.00011454
0.994120421,0.117502732,-0.000599375
0.992780547,0.120035302,-0.000450065
0.993290052,0.119811765,-0.000142379
0.992678597,0.122284792,0.000711615
0.991323958,0.121127108,0.001277677
0.992670414,0.122803506,0.001551152
0.992342475,0.12562196,6.75E-05
0.994175449,0.127088574,-0.000248964
0.992973374,0.126869079,0.001368632
0.990923182,0.127800122,0.001058424
0.990014869,0.126821078,-0.002039232
0.991388905,0.129612041,0.001502357
0.991616312,0.131413172,-0.001380101
0.989721941,0.130618963,0.000384065
0.991274936,0.129496917,-8.91E-05
0.98988467,0.133123774,0.000366598
0.99012997,0.132829871,-0.001059214
0.990887083,0.135188408,-0.000985726
0.991332922,0.134592428,-0.000792873
0.99060016,0.134976755,-0.000553649
0.989386829,0.138865924,3.53E-05
0.9897617,0.138004271,-0.000112328
0.990116377,0.139293438,0.000757508
0.989681968,0.138992322,-0.000275052
0.987784873,0.138941705,0.001366874
0.991605289,0.141096503,0.000576557
0.990144302,0.145312949,0.001119575
0.989577066,0.142166943,-0.001606446
0.989779582,0.143254432,-0.001422254
0.988799883,0.143817418,0.001687142
0.990197636,0.14577906,0.001479944
0.989262108,0.145813697,0.001523124
0.989591596,0.146525566,-0.000190339
0.988044218,0.147067725,0.000926178
0.990695605,0.147939549,0.000562969
0.988001102,0.149738464,-0.000592394
0.987652514,0.151161462,-0.00083095
0.988650924,0.151949931,-0.000238948
0.987336071,0.152310505,0.000755391
0.988606922,0.152796705,9.93E-05
0.988718967,0.152991715,0.00054336
0.987165734,0.156118454,-0.000763259
0.985883458,0.154806923,4.81E-05
0.98780725,0.156416632,0.000638592
0.985744399,0.158141226,-0.001211016
0.986611678,0.159140934,-0.000860413
0.986735759,0.16098593,-0.000576892
0.987812012,0.159735903,0.000529804
0.988273098,0.159279808,-0.000796895
0.987263016,0.16243412,0.000371146
0.985935579,0.163609337,-0.000155677
0.987560171,0.164662617,0.000337603
0.985832542,0.164805908,-0.000432558
0.986490107,0.165757714,0.000289775
0.988021497,0.167934873,-0.000326024
0.986996957,0.167540589,-0.002038125
0.984636509,0.166962653,-0.000351513
0.985511072,0.171394526,0.000326927
0.985120817,0.171432002,-0.002211135
0.985422003,0.172257832,-0.001478586
0.986175819,0.172709695,-0.000415288
0.98550973,0.175525985,0.000181866
0.984969259,0.173679885,-0.000849844
0.98539467,0.174166975,7.16E-05
0.98392918,0.176385711,0.000333662
0.985286087,0.176280245,-0.000269875
0.983110701,0.177229357,0.0003773
0.984686577,0.177634729,0.000869606
0.985124558,0.179853431,0.001876796
0.98283367,0.179078298,-0.00177872
0.984941249,0.181860129,-5.56E-05
0.983562128,0.18096294,0.002445752
0.983247542,0.183080342,0.000725767
0.9834347,0.184077203,-0.000790474
