-17.219,0.070681
-15.377,-6.5198
-16.124,-8.456
-17.217,0.067554
-15.197,-6.9966
-1.2683,-5.1769
-1.2504,-5.177
-15.197,-6.9978
-17.225,0.099259
-1.2736,-5.1771
-1.2273,-5.1769
-15.371,-6.7891
-17.216,0.058317
23.6,-4.663
23.506,-4.6653
-17.216,0.069841
-15.882,-8.0547
73.786,-3.0759
-15.36,-6.7734
-16.119,-8.4398
23.596,-4.663
-15.198,-6.9961
-1.2568,-5.1761
271.82,2.9328
348.25,5.6208
-1.2647,-5.177
-1.2743,-5.1761
271.82,2.9327
-16.162,-8.4807
23.599,-4.663
-17.219,0.077424
-15.41,-6.2468
-1.3389,-5.1765
73.813,-3.0744
-1.3128,-5.174
-14.97,9.2739
73.795,-3.0752
-1.2579,-5.1761
-15.197,-6.9966
-16.047,-8.3095
-15.174,-6.9998
-17.227,0.096495
-17.225,0.145
-15.186,-6.9929
23.631,-4.6622
73.808,-3.0745
156.24,-0.69973
156.24,-0.69969
324.27,4.7465
23.668,-4.6611
-1.2467,-5.1728
73.787,-3.0758
156.24,-0.69969
23.622,-4.6624
23.501,-4.6654
23.473,-4.6661
23.56,-4.6639
23.473,-4.6661
271.82,2.9329
122.86,-1.6022
23.478,-4.666
-16.068,-8.422
-14.982,9.253
239.27,1.9489
156.21,-0.6987
-1.2392,-5.1758
348.31,5.621
156.22,-0.68946
-15.351,-6.6485
122.87,-1.602
-17.209,0.040048
156.21,-0.69886
156.36,-0.7017
73.814,-3.0744
-17.22,0.085591
-1.2454,-5.1778
206.99,0.94086
-16.061,-7.9259
73.815,-3.0743
-17.225,0.10072
-17.225,0.11617
-17.214,0.061403
-14.727,-6.7509
73.808,-3.0746
156.24,-0.69975
23.606,-4.6628
156.25,-0.69961
-1.23,-5.1766
-1.2303,-5.1757
-15.479,-6.2008
239.78,1.9597
-17.225,0.098584
-17.214,0.061403
73.784,-3.076
23.601,-4.6629
-17.224,0.10386
-17.215,0.039486
23.648,-4.6616
-17.226,0.10753
-15.198,-6.9956
-16.093,-8.425
-14.729,-6.7488
-1.2855,-5.174
-17.225,0.098517
-17.225,0.10078
-17.226,0.10761
-17.225,0.10311
156.24,-0.69974
23.676,-4.6609
23.628,-4.6622
-17.225,0.099986
-17.226,0.10794
-17.222,0.086912
-17.225,0.10276
-17.226,0.10753
-15.018,-6.9037
-14.744,-6.7422
-17.225,0.0999
156.26,-0.70536
-17.225,0.10277
73.802,-3.0749
-15.218,-7.0718
-15.946,-7.7988
122.89,-1.6013
-17.224,0.095603
-17.225,0.095534
156.23,-0.69957
73.803,-3.0749
156.22,-0.68923
23.677,-4.6609
-17.225,0.0971
-17.226,0.099497
-14.721,-6.7458
-17.225,0.098587
348.27,5.62
-17.225,0.098204
-17.225,0.098976
-17.224,0.11463
-17.21,0.04745
-16.077,-8.3933
-17.185,-0.10578
-16.039,-7.8714
-1.23,-5.1766
-17.225,0.10079
-15.198,-6.9974
-15.197,-6.9968
-15.197,-6.9978
-15.198,-6.9963
-15.181,-6.5812
-15.198,-6.9965
-17.223,0.095445
-17.224,0.097756
73.786,-3.0758
239.56,1.9385
-17.219,0.077424
-17.222,0.084621
122.88,-1.6016
-1.23,-5.1766
-17.214,0.038953
286.71,3.4387
23.629,-4.6622
-15.203,-7.0035
444.56,8.0483
-17.214,0.061403
23.676,-4.6609
-17.187,-0.064778
73.804,-3.0747
23.601,-4.6629
156.25,-0.70018
-17.207,0.029105
-17.225,0.10299
-17.225,0.10869
-15.316,-6.6098
73.802,-3.0748
-17.219,0.077424
23.564,-4.6639
156.24,-0.69899
-17.226,0.10762
23.567,-4.6638
367.25,5.9872
-17.225,0.087369
286.71,3.4385
-1.23,-5.1766
23.597,-4.663
-17.225,0.097382
122.9,-1.6011
-17.226,0.10447
286.7,3.4387
-17.222,0.089724
271.82,2.9327
73.802,-3.0748
23.601,-4.6629
73.806,-3.0746
23.567,-4.6638
73.808,-3.0746
156.24,-0.69968
23.594,-4.6631
-1.2458,-5.1768
286.71,3.4383
156.23,-0.69952
-17.225,0.096718
-17.216,0.058317
-17.225,0.10471
-14.574,-3.9804
-14.122,-4.9249
-14.126,-4.9248
-14.576,-3.783
-14.122,-4.9249
-11.76,-4.7351
23.601,-4.6629
-17.141,-0.32813
-15.238,-6.9476
367.23,5.9863
540.34,10.919
-14.638,-4.6418
73.784,-3.076
-1.23,-5.1766
-17.224,0.10523
-17.226,0.10719
156.23,-0.69955
156.25,-0.69972
-17.225,0.10371
73.819,-3.0741
286.71,3.4387
-17.226,0.096664
-17.219,0.081488
-17.225,0.097927
-17.225,0.10154
-17.225,0.10072
-17.225,0.10153
23.597,-4.663
-17.225,0.099469
-17.225,0.10044
-17.225,0.099811
-17.225,0.10356
156.25,-0.69972
23.594,-4.6631
-17.225,0.094458
-17.219,0.068088
-17.225,0.10584
-17.226,0.0978
-17.225,0.098567
23.599,-4.663
-17.222,0.084621
-17.223,0.099027
-17.225,0.098729
156.24,-0.69893
-17.226,0.10737
-17.225,0.10574
-17.225,0.098284
-17.225,0.097663
271.82,2.9327
-17.225,0.097568
-17.226,0.099513
-17.226,0.10508
239.62,1.9406
-1.2378,-5.177
156.22,-0.69971
-17.225,0.098256
-17.226,0.10683
73.816,-3.0742
-17.221,0.088585
-17.224,0.098737
156.23,-0.69953
73.812,-3.0744
-17.222,0.086912
239.62,1.9407
348.25,5.6207
-17.224,0.099449
-17.187,-0.01607
-1.2755,-5.1753
-15.198,-6.9957
23.669,-4.6611
73.816,-3.0743
-1.3687,-5.1709
-17.226,0.12348
-17.224,0.097777
-15.603,-6.533
-17.226,0.10128
-17.226,0.097767
23.622,-4.6624
-17.226,0.10769
-17.227,0.098275
-15.605,-6.5308
-15.617,-6.5249
-15.542,-6.5748
-17.225,0.097383
-17.226,0.10082
-15.604,-6.5323
23.629,-4.6622
-15.672,-6.2814
-15.603,-6.5339
23.607,-4.6628
-17.226,0.10736
-15.605,-6.5313
-17.224,0.098342
104.82,-2.1445
-15.606,-6.5314
-17.216,0.069841
-15.682,-6.3697
206.98,0.94088
-15.606,-6.5314
-15.605,-6.5308
-17.225,0.094147
-17.225,0.11109
-15.602,-6.5339
-17.224,0.096803
-15.605,-6.5309
73.799,-3.0751
73.814,-3.0744
-17.225,0.10083
-17.225,0.10198
-17.225,0.098588
-15.605,-6.5313
-15.605,-6.5307
-17.226,0.10358
23.513,-4.6651
-17.226,0.10752
-15.602,-6.5332
-15.604,-6.5318
-15.604,-6.5314
-1.23,-5.1766
-17.224,0.10288
-17.225,0.099463
23.645,-4.6617
-15.604,-6.5316
-17.225,0.097306
-15.198,-6.9957
-15.198,-6.9957
-15.197,-6.9971
-15.198,-7.0026
-15.198,-6.9965
-17.226,0.097556
-17.225,0.1019
-1.23,-5.1766
-17.225,0.098192
-1.23,-5.1766
-17.225,0.10689
239.62,1.9406
-17.226,0.098292
-17.225,0.10689
-17.226,0.098515
-17.224,0.0987
73.786,-3.0758
-17.225,0.11011
23.599,-4.663
-17.227,0.1087
-17.225,0.10264
-17.227,0.10854
-17.226,0.10689
-17.225,0.099596
-17.225,0.10366
-17.225,0.098716
-17.225,0.10688
-17.226,0.10675
-17.225,0.10173
239.62,1.9404
156.25,-0.69883
-15.215,-6.6722
-17.216,0.069841
-17.225,0.10096
-17.225,0.095689
73.817,-3.0742
286.71,3.4383
-17.155,-0.14442
-17.225,0.096369
122.89,-1.6014
-16.808,-10.377
73.818,-3.0741
23.596,-4.663
-17.225,0.10711
-17.225,0.10333
-17.225,0.10307
-17.225,0.099686
-17.225,0.095838
-17.225,0.095603
-17.2,0.013303
73.806,-3.0746
-17.226,0.10956
-17.214,0.061403
23.599,-4.663
23.515,-4.6651
-17.227,0.11043
-17.226,0.10793
-17.221,0.088585
-17.222,0.089724
-17.225,0.092351
73.81,-3.0745
-17.225,0.10103
271.82,2.9328
-17.231,0.096279
271.82,2.9327
-17.22,0.085591
23.594,-4.6631
-15.344,-6.7468
-17.223,0.091407
286.7,3.4387
-17.222,0.086912
-17.21,0.012645
239.62,1.9406
-17.009,-0.69706
-17.207,0.029894
416.01,7.2396
-17.227,0.10854
-17.226,0.10463
286.7,3.4383
-17.226,0.098542
23.596,-4.663
156.24,-0.70208
73.814,-3.0744
-1.2378,-5.177
156.21,-0.68516
-1.2313,-5.1755
-17.209,0.040048
73.795,-3.0752
-17.225,0.096584
-17.224,0.096005
-17.222,0.089724
-1.2378,-5.1778
156.23,-0.69957
-17.227,0.11157
-17.226,0.10372
-17.223,0.10692
73.812,-3.0744
-1.2465,-5.1779
-17.222,0.089724
-17.226,0.10775
390.19,6.5666
-17.226,0.10458
156.24,-0.69972
-17.227,0.10325
156.24,-0.69972
-15.298,-6.6246
-17.226,0.10086
-15.166,-6.9656
-14.721,-6.7458
-15.166,-6.9656
-15.009,-7.1099
156.23,-0.69973
156.25,-0.69974
-17.226,0.10767
-17.228,0.11202
-17.225,0.10383
348.25,5.6207
-11.71,-4.597
-17.227,0.10959
239.62,1.9405
-17.227,0.11004
-17.228,0.10858
-17.229,0.11707
-17.227,0.11157
-1.23,-5.1766
-17.225,0.10383
-17.226,0.098504
239.62,1.9405
-17.228,0.11476
73.805,-3.0746
-17.227,0.11052
73.786,-3.0757
-17.227,0.097835
-15.364,-7.2442
-11.559,-4.6475
122.9,-1.6011
314.75,4.3431
-11.626,-4.5797
156.23,-0.69957
-17.226,0.10677
23.567,-4.6638
-15.738,-7.3629
-15.751,-7.3687
-15.743,-7.3582
-12.049,-4.9452
-15.733,-8.7264
-12.02,-4.9341
-16.265,-4.8447
-15.775,-8.8006
-12.02,-4.9341
-15.733,-8.7265
-15.769,-8.7928
-12.11,-5.0115
-1.2134,-5.1768
-16.313,-4.7617
-15.941,-5.4638
-15.734,-8.7258
-16.323,-4.7444
-12.054,-4.952
-15.733,-8.7261
-15.734,-8.7258
-16.265,-4.8414
-15.941,-5.4635
-15.733,-8.7253
-12.061,-4.9667
-16.265,-4.8455
-11.975,-4.9023
-15.733,-8.7253
324.34,4.7448
425.29,7.5622
-17.225,0.10276
156.21,-0.68732
-1.23,-5.1766
-17.225,0.10015
271.82,2.9327
73.817,-3.0742
239.61,1.9405
104.82,-2.1444
-17.227,0.10849
156.24,-0.69934
156.22,-0.67048
206.98,0.94059
239.62,1.9407
23.648,-4.6616
-15.82,-5.6831
-15.941,-5.4637
-15.942,-5.466
-15.941,-5.4638
-12.155,-5.0257
-15.941,-5.4637
-15.941,-5.4638
